userID,groupID,daycnt,playtime,payamount,countents1,countents2,contents3,contents4,contents5,dailyquest,weeklyquest,marketbuy,marketsell
D4DEC7,6,7,10.97416667,0,0,0,0,0,0,0,0,0,50
8C060F,9,7,89.55555556,0,22,2,27,4,37410,11,0,11,43
34CE9C,6,7,60.42916667,0,0,0,0,0,32125,0,0,3,1
6F023E,1,7,15.37,0,0,6,0,0,6975,6,0,0,20
E55A6B,1,6,25.21166667,0,28,2,0,1,16271,5,0,39,11
8.48E+33,5,3,0.145555556,0,0,0,0,0,0,1,0,0,7
FCB938,4,7,4.051944444,0,11,7,0,0,5452,0,0,3,3
C3B43D,8,7,12.87888889,0,0,6,0,7,13869,52,1,2,4
916FC6,6,4,96.71527778,0,0,0,0,0,0,1,0,0,0
58095E,1,7,53.04277778,0.962566845,11,5,0,7,19316,5,0,61,4
27866E,1,7,21.405,0,11,4,0,7,19076,14,0,1,0
AF4314,6,7,8.154444444,0,0,0,0,0,0,0,0,0,0
2D8141,2,1,1.124444444,0,0,0,0,0,1659,0,0,0,0
3C12B4,3,7,105.8286111,106.3789152,0,0,0,0,4742,27,0,8,5
5BB657,6,7,20.94833333,0,35,0,0,1,12470,7,0,3,8
A17080,5,4,1.975833333,0,0,0,0,0,0,0,0,1,0
490194,6,4,38.20722222,0,1,1,0,0,2122,3,0,0,0
23681C,3,7,31.2775,22.91825821,17,0,0,6,31710,52,1,17,0
CB9CD5,9,7,42.97916667,0,33,0,6,14,20037,11,0,51,18
4B1B62,8,6,33.55277778,0,23,5,0,5,9700,42,1,5,1
C70740,1,7,20.30166667,0,25,4,0,4,8986,0,0,7,16
5215B6,2,1,0.804166667,0,0,1,0,0,3747,1,0,0,0
06F124,2,1,1.324166667,0,0,0,0,0,1233,0,0,0,0
6B6FFA,1,6,8.9325,0,22,3,0,0,6859,4,2,0,62
19BCA4,2,1,0.015277778,0,0,0,0,0,0,0,0,0,0
5E6066,4,5,2.399444444,0,14,5,0,0,5612,1,0,3,30
996A1A,6,5,12.47444444,0,41,0,0,0,7289,29,0,0,27
A636DC,1,6,10.27,0,30,3,0,6,11305,3,0,3,25
E53A16,4,7,12.085,0,0,7,0,0,1536,0,0,19,0
A32F34,7,7,66.54611111,82.50572956,62,7,10,14,33969,78,1,9,11
9.86E+10,7,7,65.90833333,376.6233766,78,7,0,11,26592,83,1,9,38
B5E75E,9,7,56.39777778,149.3888464,134,0,0,13,34344,65,0,1,42
3748D6,6,4,14.26916667,0,8,2,3,0,4901,0,4,5,30
C7997B,8,5,27.5375,0,30,4,0,4,24393,63,12,3,17
5AE5D4,6,6,1.028888889,0,0,0,0,0,2629,0,0,0,0
504244,9,7,104.3866667,0,34,0,0,5,38916,43,1,22,19
13273F,6,6,6.017222222,0,13,1,0,1,5489,3,0,0,0
F3E39B,9,7,77.95805556,0,82,6,0,12,21067,7,0,15,49
136947,2,1,0.198611111,0,0,0,0,0,0,1,0,0,2
A73324,9,7,50.95555556,0,112,2,0,7,18819,6,0,0,23
816BA5,2,1,0.063888889,0,0,0,0,0,0,0,0,0,1
C5C103,7,7,26.42527778,0,45,7,0,7,22495,52,3,10,54
429445,4,7,6.254722222,0,21,7,0,0,5705,3,0,2,0
C7575A,6,7,2.968055556,0,0,0,0,0,4686,1,0,8,0
598388,6,7,23.77222222,0.267379679,0,0,0,0,11914,1,0,0,3
11371C,1,7,69.42833333,0,19,4,0,7,19271,7,0,6,12
C4B583,2,1,0.258888889,0,0,0,0,0,0,0,0,0,0
9FD10F,8,7,13.66694444,0,22,5,0,7,6615,34,0,0,0
9C4DD9,6,5,2.451944444,0,0,0,0,0,1946,0,0,0,0
378DA9,3,7,60.43861111,0.962566845,43,1,0,0,27026,4,0,30,14
8CD79A,9,7,118.0647222,656.9900688,72,2,0,7,21075,37,0,184,102
370998,1,6,101.1166667,0,30,3,0,1,10150,1,0,5,38
7FBBB9,3,7,27.91888889,0,43,0,0,7,16476,7,0,2,6
632993,6,7,100.4269444,0,0,0,0,0,32251,0,0,0,0
F0F26D,9,7,163.1113889,155.0802139,39,2,0,10,25621,23,0,50,56
01068E,1,6,13.40916667,2.941176471,69,5,0,0,14345,5,0,1,10
65F983,2,1,2.086111111,0,12,1,0,0,3616,0,0,5,0
66A3D2,9,7,47.38972222,0,131,7,0,1,16655,1,0,4,222
DD3FBF,3,7,12.43388889,15.27883881,23,1,0,7,13575,1,0,29,3
3A939A,6,7,13.69472222,0,0,0,0,0,15485,8,0,1,0
45C0C8,2,1,0.060833333,0,0,0,0,0,0,0,0,0,0
E76945,3,6,23.30194444,34.70588235,18,0,0,5,17370,9,0,86,97
2ED47B,2,1,1.4075,0,25,1,0,0,994,1,0,0,0
FCD3E7,8,7,20.24027778,1.28342246,60,2,0,6,23499,31,1,12,5
58D123,8,7,21.43777778,0,173,4,0,4,11730,27,0,17,68
3BA782,6,7,46.58916667,0,0,0,0,0,0,0,0,0,0
B09EC2,8,7,136.9308333,0,53,6,0,7,19752,26,0,2,14
95C443,5,2,19.15861111,0,18,2,0,0,19124,1,0,1,1
FE11CB,5,2,4.541666667,0,3,0,0,0,3621,1,0,1,1
379DA5,6,7,3.111666667,0,40,0,0,0,528,0,0,0,2
5EDA9C,3,7,30.64361111,95.40106952,43,0,0,1,35802,56,1,10,1
117CA6,1,7,25.11694444,30.86325439,0,4,0,0,9778,1,0,0,0
97412D,6,6,0.651388889,0,0,0,0,0,0,1,0,9,58
2206BE,8,6,20.62666667,0,112,4,0,0,22680,62,1,2,33
8913F2,2,1,0.039722222,0,0,0,0,0,0,0,0,0,0
3DD08D,6,7,1.035555556,0,0,0,0,0,6226,0,0,0,0
E2EF7D,1,7,18.01194444,0,24,7,0,7,10812,6,0,2,11
36E75A,5,2,2.699166667,0,0,0,0,0,0,0,0,0,2
E97847,5,3,12.76277778,3.743315508,0,0,0,0,9042,0,0,0,0
D9A44F,2,1,2.690833333,0,0,0,0,0,4004,0,0,0,0
287865,2,1,0.072777778,0,0,0,0,0,0,0,0,0,0
3356B5,1,6,8.921111111,7.792207792,35,5,0,1,12776,9,1,20,29
8CED68,6,7,9.609722222,0,0,1,0,0,3229,0,10,0,0
D0C645,2,1,1.003055556,0,0,0,0,0,0,0,0,0,0
325CAF,3,6,31.05861111,66.86401833,36,0,0,2,17956,38,0,13,12
86C3D6,9,7,41.16055556,0,39,6,0,12,18452,24,0,11,63
2C5ADC,5,3,5.315833333,0,1,0,0,0,896,0,0,0,0
553AE7,3,6,57.61083333,0,10,0,0,5,9942,9,0,0,8
D9AB75,1,7,71.04861111,0,21,5,0,0,27745,4,0,21,5
4D1AB1,5,2,8.78,0,1,0,0,0,2458,0,0,0,0
DC06B9,4,6,0.933611111,0,0,6,0,0,769,0,0,0,0
E47533,1,6,142.3211111,0,14,4,0,1,15100,5,0,4,24
939F52,5,3,17.9025,0,22,1,0,2,16487,10,1,10,30
FDF53C,6,4,6.711388889,0,0,0,0,0,0,0,0,0,0
19938C,5,3,0.575,0,0,0,0,0,0,1,0,3,0
84C294,5,3,2.486944444,0,0,0,0,0,0,0,0,3,3
A76548,5,2,1.234166667,0,0,0,0,0,0,0,0,0,0
E90506,6,7,5.170555556,0,10,0,0,2,3645,10,0,21,7
3E458D,5,2,0.179444444,0,0,0,0,0,0,1,0,0,0
064BA4,4,7,50.19555556,0,0,5,0,0,7738,0,5,3,0
78BFD4,9,7,49.36361111,29.56455309,44,6,0,7,21155,5,0,49,74
2C6683,1,7,168.7086111,0,61,6,0,0,5869,23,0,0,13
B48EA7,1,7,19.0225,0,51,3,0,4,3045,3,8,1,6
8E15D9,1,7,39.94527778,0,47,2,0,0,10379,2,0,5,25
52F8E7,2,1,0.225833333,0,0,0,0,0,0,0,0,0,0
8C5B63,5,2,0.754166667,0,9,0,0,0,209,0,0,0,0
D0DCED,1,7,42.4025,0,21,7,0,7,17644,1,0,15,11
436607,5,2,0.025833333,0,10,0,0,0,2334,13,0,1,3
FA8F09,5,3,5.858888889,0,0,0,0,0,3313,0,0,0,0
7375A6,1,7,11.64,0,49,6,0,0,10182,33,1,0,0
9FF1DA,3,7,22.44361111,21.19938885,9,0,0,5,12642,52,1,1,3
B73F0D,6,7,37.03694444,0,72,0,0,0,11145,0,0,5,16
20BDC0,9,7,101.3738889,0,60,0,0,11,21790,19,0,65,72
F1E789,9,7,31.24194444,0,14,0,0,6,22728,11,0,4,74
DCA6F4,5,3,1.084722222,0,20,0,0,0,0,1,0,1,0
D396A2,2,1,2.118055556,0,0,0,0,0,976,0,0,0,0
1A5659,2,1,4.487222222,0,0,0,0,0,0,0,0,0,0
3DFE66,2,1,0.087222222,0,0,0,0,0,0,0,0,0,3
D812CF,8,7,12.20083333,0,0,5,0,7,5781,39,1,0,0
E1D0FB,5,2,0.234444444,0,0,0,0,0,0,0,0,0,0
A84FAF,2,1,0.204166667,0,0,0,0,0,0,1,0,0,0
666648,8,7,14.30805556,0,92,6,0,0,15676,42,1,0,6
3338FE,6,7,21.20194444,0,16,0,0,0,108,1,0,0,2
BD9515,4,7,1.485277778,0,0,7,0,0,3554,0,0,0,0
E984C9,9,7,91.45194444,91.52024446,22,0,0,7,9733,19,0,15,17
94FCC0,2,1,0.294444444,0,2,0,0,0,90,1,0,0,0
55035E,8,7,11.19972222,0,73,7,0,7,13465,42,1,1,7
2578CE,5,3,5.561666667,140.4507257,1,0,0,0,3582,10,2,0,1
54F633,2,1,0.045555556,0,0,0,0,0,0,0,0,0,0
528B24,8,7,37.605,0,27,7,0,3,17072,50,1,0,27
AFBA64,2,1,1.069166667,0,0,0,0,0,0,0,0,0,4
60783A,6,5,8.423611111,0,14,2,0,0,6794,24,14,4,0
CC5004,6,5,27.46472222,7.56302521,0,0,0,0,12359,5,0,2,5
5633FC,2,1,0.172222222,0,0,0,0,0,0,0,0,0,0
C9F3F0,8,7,22.68527778,0,0,4,0,3,10282,46,1,0,0
9CAA43,5,2,1.002777778,0,15,0,0,0,10,1,0,0,0
307345,6,6,22.735,0,26,0,0,0,13455,5,0,1,7
E05D41,4,7,9.239444444,5.080213904,0,4,0,0,5919,0,0,1,0
E0BC2A,6,7,76.26138889,0,19,0,0,1,6795,1,0,5,4
1789DE,7,7,75.05305556,0,49,5,0,6,34831,44,0,50,118
517CC6,3,7,108.0363889,0,18,0,0,7,22544,9,0,4,0
7EBC98,5,4,0.386111111,0,0,0,0,0,0,0,0,0,10
C8A836,2,1,0.062222222,0,0,0,0,0,0,1,0,0,0
9C1530,6,7,5.288055556,0,3,0,0,0,0,1,0,0,0
45DF61,5,2,21.62916667,0,27,0,0,1,8321,16,0,11,13
62F886,6,6,7.511944444,0,4,1,0,0,1230,6,0,0,0
40E80B,5,2,4.791666667,0,19,2,0,0,7617,0,0,0,2
C43EA1,6,6,12.64777778,0,16,0,0,6,5153,1,0,0,0
CCB5BB,6,7,40.91527778,0,0,1,0,0,10039,0,0,5,1
F232D0,6,7,20.11583333,930.4812834,0,0,0,0,6641,0,0,26,102
1D3D2F,2,1,0.083888889,0,0,0,0,0,0,0,0,0,0
B41AA8,2,1,0.389722222,0,0,0,0,0,0,0,0,5,2
28EB64,8,7,46.09361111,0,0,7,0,0,7463,30,1,0,0
38032D,5,2,5.356388889,0,5,1,0,1,7104,0,0,9,0
E87EDA,3,7,11.58055556,0,16,0,0,0,11203,18,1,0,0
8636D0,9,7,26.18777778,132.9258976,26,2,0,7,29879,52,1,23,27
C024C5,6,7,3.081666667,0,0,0,0,0,4733,0,0,0,0
5F4D74,3,7,80.45055556,0,21,0,0,7,28620,43,0,0,49
1799BC,3,7,31.15111111,19.02215432,96,0,0,7,13267,27,1,59,11
4FE462,8,7,16.59972222,20.62643239,103,7,0,7,13007,22,0,5,35
AF1BC4,7,7,59.72472222,0,77,7,0,6,29715,104,1,17,65
AA78A7,1,7,8.073611111,0,13,6,0,0,16010,1,2,8,0
21F0CF,6,4,7.6975,0.76394194,11,1,0,2,5855,16,0,3,18
22D739,2,1,0.870277778,4.507257448,0,0,0,0,0,0,0,4,7
8045FC,1,6,17.78777778,36.55462185,21,3,0,3,14164,14,0,12,19
0EDFB3,6,6,31.50555556,0,47,0,0,0,19480,1,0,1,13
5E27D7,1,7,28.76333333,0,40,3,0,4,10801,1,0,0,25
DCE7F1,6,5,0.628611111,0,0,0,0,0,1136,0,0,1,4
A5D005,6,7,28.69611111,0,19,0,0,0,3157,1,0,0,0
A60770,8,7,14.25638889,0,33,2,0,5,18271,55,1,1,38
4D035D,2,1,0.111666667,0,0,0,0,0,0,1,0,0,2
D28281,2,1,0.216944444,0,0,0,0,1,0,0,0,0,0
EA38EC,5,3,4.517222222,0,0,0,0,0,150,2,0,0,2
BB6396,2,1,0.103888889,0,0,0,0,0,214,0,0,0,0
C42241,4,6,9.250277778,0,14,3,0,0,5137,1,0,15,0
6B89D0,6,7,12.33138889,0,0,0,0,0,412,0,0,1,0
8F6344,5,2,3.408611111,0,0,2,0,2,4886,0,0,7,1
9AFDD1,4,7,2.326666667,0,54,7,0,0,1862,1,0,1,12
D740E1,2,1,1.9075,0,0,0,0,1,3297,0,0,0,0
E5B17D,8,7,39.92777778,0,48,1,0,11,22004,102,1,23,18
9DD7C1,2,1,1.108611111,32.35294118,0,0,0,0,0,0,0,2,0
149B85,6,4,19.11583333,0,0,0,0,0,0,1,0,0,0
0A90D9,7,7,32.00666667,1.497326203,181,7,0,5,16200,70,1,10,64
643904,2,1,0.274722222,0,0,0,0,0,0,0,0,0,0
00E4E3,1,6,12.23055556,0,0,3,0,0,6644,37,0,0,0
C8B005,6,7,6.233333333,0,0,0,0,7,6335,7,0,0,0
ECECC4,3,6,12.29888889,0,37,0,0,0,10711,32,20,7,38
778464,2,1,0.045555556,0,0,0,0,0,0,0,0,0,0
1.23E+84,6,7,13.35,0,14,0,0,4,8787,5,0,0,22
DD4E3C,6,6,12.94944444,2.941176471,8,0,0,0,7840,31,1,1,0
AFE201,2,1,0.647777778,0,0,0,0,0,0,0,0,0,0
723E0E,5,3,0.094166667,0,0,0,0,0,0,0,0,0,57
5D28FD,6,5,18.25111111,0,0,2,0,0,5572,0,0,0,0
E8FD79,6,5,5.558333333,0,0,0,0,0,0,1,0,13,10
D3674E,6,7,8.562777778,0,0,0,0,0,0,0,0,0,0
34EC4B,9,7,102.7875,25.24064171,75,6,0,3,35644,21,0,11,101
35C095,3,7,27.20916667,0,4,0,0,3,21245,48,1,12,13
51B067,2,1,1.807777778,0,0,0,0,0,427,0,0,0,0
F08688,5,3,144.9727778,0,0,0,0,0,0,1,0,0,0
79772E,9,7,123.6816667,41.63483575,72,2,0,7,42252,44,2,70,9
8D6EA8,2,1,0.109444444,0,0,0,0,0,0,0,0,0,0
4749F3,2,1,1.394722222,0,6,0,0,0,1522,1,0,0,0
1F7A69,9,7,48.53416667,371.657754,63,7,0,8,21356,45,1,40,40
1111AA,4,7,26.55916667,0,16,7,0,0,5510,3,0,0,1
8073C9,2,1,1.327222222,0,0,0,0,0,0,0,0,0,0
69D059,6,7,3.037777778,0,0,0,0,0,5207,0,0,108,224
B401FC,2,1,0.843055556,0,1,0,0,1,121,1,0,1,0
027DF9,4,7,5.838888889,0,0,7,0,0,1763,0,0,0,9
D9D320,1,7,94.42861111,229.4117647,15,3,0,0,14799,1,0,50,17
D102AE,5,3,2.2975,0,1,0,0,0,484,0,0,0,0
E7EE6D,3,7,39.76583333,0,15,2,0,7,18801,15,0,18,19
8A9814,2,1,0.974722222,0,0,0,0,0,1237,0,0,0,0
2F54DB,6,7,8.576111111,0,0,0,0,0,0,1,0,0,9
5D44CC,4,5,6.918055556,0,17,4,0,0,851,1,0,1,36
270329,4,5,0.565555556,0,0,5,0,0,1142,0,0,0,0
0C0732,6,7,0.402222222,0,0,0,0,0,0,0,0,2,0
BE22A2,6,5,7.271944444,0,16,0,0,0,1756,15,0,0,0
6F88C2,6,7,8.650555556,0,59,0,0,0,13888,3,0,1,2
18B81C,5,3,9.351111111,0,0,0,0,0,1208,0,0,0,0
6291CF,8,5,11.21055556,0,50,2,0,5,24772,36,1,4,4
B190C4,3,7,16.155,0,14,0,0,0,8856,39,0,3,13
DAF103,3,7,12.06611111,0,79,0,0,1,11509,42,7,10,85
F8333C,5,2,1.649166667,0,0,0,0,0,710,0,0,0,0
BC1569,1,7,52.83777778,0,4,6,0,2,9231,0,0,0,4
CC645B,6,7,1.023888889,0,0,0,0,0,0,0,0,2,0
9F13A1,6,7,4.126388889,0,13,0,0,0,3230,1,0,1,2
25A5CA,9,7,39.43611111,0,93,4,0,7,20793,6,0,26,60
2E3B07,8,5,10.19861111,0,58,5,0,2,5377,38,0,0,10
F0D280,6,7,13.14,0,0,0,0,0,0,1,0,0,0
8D95CF,9,7,44.85194444,0,40,0,0,13,32333,115,1,9,14
E5DA74,5,3,0.385833333,0,0,3,0,0,808,0,0,0,0
9E9691,5,4,2.534444444,0,2,0,0,1,1582,0,0,0,0
FC8F36,2,1,0.310555556,0,0,0,0,0,233,0,0,0,0
8899CD,1,6,11.71416667,0,57,6,0,6,8912,5,0,1,1
B6CF9A,3,7,16.73527778,0,3,0,0,5,9412,31,1,0,0
86AFD6,5,2,5.253888889,0,46,0,0,0,7668,0,0,0,0
15841B,4,7,11.85611111,0,8,7,0,0,13156,0,0,9,0
1B24B5,2,1,0.315277778,0,0,0,0,0,228,0,0,0,0
0E534F,8,6,24.18583333,1.375095493,171,3,0,5,13819,54,1,2,7
E2EB91,1,5,82.37722222,0,20,3,0,6,14158,9,0,1,8
79B154,6,4,6.859722222,0,0,0,0,0,4541,3,0,0,10
FAA4A1,2,1,1.901666667,0,25,0,0,0,0,1,0,5,12
B54DD5,5,2,4.550555556,0,6,0,0,0,1892,10,1,0,5
78219A,4,7,1.970277778,0,0,7,0,0,2041,0,0,0,0
1B3FB1,5,3,0.649722222,0,0,0,0,0,0,1,0,0,0
67471,5,3,2.7225,0,2,0,4,0,2005,0,0,0,0
E8C73C,7,7,35.73638889,0,142,7,0,7,27513,71,1,1,18
1BEAB9,2,1,1.176388889,0,0,0,0,0,2758,0,0,0,0
9C0CC7,2,1,2.821944444,0,0,0,0,0,0,1,0,0,9
B7E3FE,9,7,67.52138889,41.25286478,13,3,0,7,30563,44,0,118,222
322524,3,7,39.09333333,0,13,0,0,8,14410,5,0,10,17
D1DA3F,9,7,100.205,321.8563789,27,6,0,7,22450,6,0,255,60
1ABF97,2,1,0.223333333,0,0,0,0,1,29,0,0,0,0
E2B29C,6,7,15.21861111,19.09854851,0,0,0,0,0,0,0,22,3
79F931,8,7,73.13055556,0,77,7,0,4,16831,18,7,12,3
B22FD6,2,1,0.776388889,0,12,0,0,1,136,1,0,0,0
0AC6E8,4,7,0.824444444,0,1,7,0,0,1701,0,0,3,0
CC029B,6,7,70.95,6.073338426,0,0,0,0,8228,0,0,3,0
85B931,6,4,14.24333333,0,0,0,0,0,9221,21,5,32,46
4CDD9E,9,7,30.36694444,0,90,3,0,6,22947,33,0,6,40
E3166E,2,1,0.014166667,0,0,0,0,0,0,0,0,0,0
2C0F7E,2,1,0.303055556,0,5,0,0,0,40,0,0,2,0
496138,3,7,45.10861111,0,39,0,0,0,18569,23,1,6,0
91CE40,6,6,0.377222222,0,0,0,0,0,0,0,0,0,0
9ED5DF,4,7,12.86833333,0,14,7,0,0,5399,0,0,1,2
81C3D4,6,7,46.90638889,0,0,0,0,1,5870,0,0,0,0
5FAF81,5,3,2.159444444,0,10,0,0,0,3175,0,0,3,12
CC5B7C,6,7,12.27916667,0,14,0,0,0,4089,1,0,2,2
D39EAA,2,1,1.387777778,0,0,0,0,0,1093,0,0,0,0
DC1CC0,3,6,8.396111111,0,10,0,0,4,7578,44,1,1,36
578B03,6,5,18.89111111,5.179526356,0,0,0,3,10045,0,0,4,0
5D2464,8,6,21.89222222,0,75,2,0,3,29843,40,0,44,33
172557,6,7,52.05944444,0,0,0,0,0,32027,0,0,17,9
3143B3,2,1,0.067777778,0,0,0,0,0,0,0,0,0,0
918289,6,7,0.661666667,0,0,0,0,0,0,0,0,0,0
F58947,1,5,145.155,0,22,2,0,1,23409,5,0,0,12
F3AFB2,9,7,31.89083333,0,59,2,0,7,11647,21,6,3,87
B902D1,3,7,34.11027778,3.819709702,21,1,0,7,14968,14,0,2,0
C820F5,5,4,0.135833333,0,0,0,0,0,0,0,0,0,9
39B46E,4,6,3.565555556,0,0,5,0,0,1044,0,0,0,0
A43C4B,7,7,14.54694444,0,117,7,0,5,17078,79,19,16,54
8E0C9D,2,1,0.711111111,0,0,0,0,0,474,0,0,0,0
F00C29,6,7,16.48222222,0,13,0,0,7,7055,1,0,0,0
20BD79,3,7,53.37805556,0,38,0,0,4,16250,7,0,2,37
986B4D,1,7,25.25527778,0,88,5,0,2,8870,3,0,98,52
58FC01,2,1,1.256666667,0,9,0,0,0,823,1,0,0,0
54B97F,2,1,0.027222222,0,0,0,0,0,0,0,0,0,0
961427,2,1,0.017222222,0,0,0,0,0,0,0,0,0,0
25E609,5,2,0.444444444,0,10,0,0,0,15,1,0,0,7
4E4A3A,6,4,3.333333333,0,20,0,0,1,4948,5,0,3,13
D9512A,1,6,37.19222222,0,0,4,0,4,33973,3,0,3,6
F016F6,1,7,17.72111111,7.56302521,61,3,0,2,16310,4,0,15,31
FD99F4,3,6,19.18194444,0,18,0,0,4,14062,29,0,1,8
B50F2C,6,7,9.428888889,0.64171123,13,0,0,1,11945,5,0,6,38
962F21,3,5,21.98555556,0,21,0,0,0,8122,26,16,0,0
4730DA,5,3,1.330555556,0,0,3,0,0,751,0,0,0,20
C3AFB0,6,5,1.055555556,0,0,0,0,0,0,0,0,2,0
D5396F,8,7,28.10222222,0,9,5,0,7,20881,46,1,3,11
505A91,2,1,0.07,0,0,0,0,0,0,0,0,0,0
9C8AE7,6,6,0.286666667,0,0,0,0,0,0,1,0,0,32
A74D5C,2,1,0.637777778,0,0,0,0,0,802,0,0,2,1
1CA6FD,4,5,0.688055556,0,0,5,0,0,1066,0,0,0,0
6E2FAB,3,6,15.24055556,0,30,2,0,6,14467,24,0,8,2
A34E2C,2,1,0.326388889,0,11,0,0,0,0,0,0,0,1
CB7162,9,7,151.2863889,0,32,5,0,7,24495,7,0,52,5
77CAE4,6,7,5.545555556,0,12,0,0,0,10111,0,0,5,0
3033F6,2,1,0.136388889,0,0,0,0,0,11,0,0,0,0
72E610,5,4,0.893888889,0,0,0,0,0,0,0,0,0,16
590F1C,3,6,16.35444444,0,10,0,0,4,18954,51,1,8,2
8C81A5,6,6,25.36694444,0,0,0,0,0,0,0,0,0,60
753AFE,5,2,7.211111111,21.8487395,3,1,0,0,4088,32,1,2,6
6D1C9F,6,6,43.10472222,0.64171123,14,0,0,1,7280,5,0,9,33
8C49A8,4,7,9.548611111,0,1,7,0,0,8331,0,0,19,0
04BAF4,6,7,12.09277778,0,0,0,0,0,0,1,0,0,0
B4DE60,5,2,0.221666667,0,0,0,0,0,0,0,0,0,59
C79326,2,1,0.288611111,0,0,0,0,0,0,1,0,0,0
0CA394,7,7,33.59166667,0,76,7,3,7,23042,21,0,44,102
7F55CD,2,1,0.203611111,0,0,0,0,0,0,0,0,0,0
75A0D8,6,5,68.23638889,0,0,0,0,0,0,1,0,0,0
E8EA40,7,7,112.3958333,0,185,5,0,6,28514,86,1,36,118
9A9193,4,7,11.18472222,0,0,5,0,2,4181,0,0,0,0
06D933,1,6,6.939166667,0,51,2,0,3,7432,4,0,0,64
B1C6AE,5,2,0.450277778,0,10,0,0,0,1196,0,0,1,0
A9C9B1,8,7,16.05722222,0,31,6,0,4,10163,44,0,0,19
BABE6B,2,1,0.350555556,0,19,0,0,0,0,1,0,0,0
609EFF,2,1,0.234722222,0,0,0,0,0,0,1,0,1,0
271F61,6,4,23.99472222,0,0,0,0,0,3273,16,0,1,0
E7A3CC,2,1,0.9025,0,15,0,0,0,128,1,0,0,0
9B9079,5,3,14.88055556,3.361344538,3,0,0,0,10812,14,1,10,11
B4E7FD,1,7,69.44083333,0,20,4,0,0,10927,1,0,2,99
BD21C5,5,3,14.54638889,0,4,0,0,0,5812,0,0,0,0
F1A319,6,7,6.601944444,0,17,0,0,0,11604,4,1,3,0
150A63,2,1,0.0725,0,0,0,0,0,0,1,0,0,0
63ED70,6,5,5.979166667,0,0,0,0,0,7526,0,0,6,0
020B97,2,1,0.064444444,0,0,0,0,0,0,0,0,0,0
33C0FB,2,1,0.683611111,0,0,0,0,0,79,0,0,0,0
D3C85D,5,3,2.316944444,0,31,0,0,0,3236,1,0,0,0
DA39F1,6,6,167.8766667,0,0,0,0,0,26717,0,0,2,1
05638E,7,7,47.91555556,0,74,6,0,0,19307,100,1,22,13
6A0F4A,3,7,26.39055556,99.31245225,22,0,0,5,17285,6,0,6,12
BE14A9,1,7,24.56361111,0,85,6,0,8,20089,7,0,3,24
1DD23C,5,2,0.783333333,0,0,0,0,0,1860,0,0,0,0
7.02E+09,2,1,0.014722222,0,0,0,0,0,0,1,0,0,0
B0BCAE,2,1,0.005277778,0,0,0,0,0,0,0,0,0,0
7003B9,4,7,0.756944444,0,0,7,0,0,2035,0,7,0,0
D97AC9,2,1,0.038888889,0,0,0,0,0,0,0,0,0,0
0A33A0,3,7,16.65555556,0,43,0,0,2,14560,42,0,22,53
10043C,3,7,14.76777778,0,135,0,0,4,12814,25,0,13,0
433A50,6,7,38.26916667,0,14,0,0,3,6969,5,0,2,30
5A36CB,6,5,2.366388889,0,0,0,0,0,7643,0,0,0,0
6E88CB,6,7,0.700833333,0,0,0,0,0,0,0,0,0,0
615B01,6,7,30.83611111,0,7,1,0,0,7565,0,15,0,0
5E5F45,8,6,36.16888889,39.7249809,44,4,0,3,11267,44,1,5,7
D614AF,5,3,5.441944444,0,9,1,0,2,2065,15,0,0,0
8B46CF,1,7,111.9811111,0,19,4,0,0,19545,7,0,4,81
C75CE1,2,1,0.021944444,0,0,0,0,0,0,0,0,0,0
5282B0,5,2,9.7625,0,0,1,0,0,241,1,0,0,16
D232BA,6,5,7.912222222,0,34,0,0,1,5949,1,0,0,2
B6889A,5,3,4.1175,0,0,0,0,1,2352,0,0,0,0
AEFD90,6,6,9.129722222,0,25,0,0,0,11879,6,0,1,27
FFC948,3,7,41.105,0,38,0,0,0,9103,56,4,0,1
37B334,8,7,33.08333333,0,94,3,0,2,18315,25,6,14,21
AF80EE,4,4,0.44,0,0,4,0,0,1003,0,0,1,0
80945C,4,7,0.894444444,0,0,4,0,0,1077,0,0,0,0
29EF14,3,7,9.507777778,0.76394194,25,1,0,4,13590,45,1,5,5
07D7F2,2,1,0.575555556,0,0,0,0,0,0,0,0,0,0
25EFC0,6,7,77.90166667,0,0,0,0,1,26709,0,0,4,0
9309C3,4,6,23.88027778,0,25,5,0,0,893,1,0,0,0
AB21C5,9,7,73.04583333,38.99923606,42,4,0,7,30554,61,1,36,2
EF6828,5,3,0.159444444,0,0,0,0,0,0,1,0,0,3
59A536,2,1,0.132777778,0,0,1,0,0,182,0,0,0,0
414D0C,3,7,27.18,0,11,0,0,7,23746,78,1,19,7
935679,6,6,34.60277778,0,0,0,0,0,3065,0,0,0,0
B8202D,4,5,0.807777778,0,0,4,0,0,1800,0,0,0,0
9FA4D5,5,3,1.142222222,0,13,0,0,0,0,1,0,1,6
877761,1,6,8.013611111,0,51,4,0,0,16009,2,0,11,9
B7EE13,5,3,0.820555556,0,0,0,0,0,0,0,0,0,0
0A5248,5,2,1.308888889,0,0,0,0,0,979,0,0,0,0
A7E1DE,5,3,4.5775,0,1,1,0,1,2276,0,0,3,26
C03B2B,6,6,17.96222222,0,0,0,0,2,8080,6,0,2,0
A87DD4,6,7,8.414444444,0,18,2,0,0,5295,1,0,1,3
89CF8C,3,7,19.85777778,0,8,0,0,5,24594,48,0,0,0
